id,quid,question,true_answer,llm_answer,correct,llm_answer_chosen,reward_method,reward_score
46,,"if 6 men and 8 women can do a piece of work in 10 days while 26 men and 48 women can do the same in 2 days , the time taken by 15 men and 20 women in doing the same type of work will be ?
a ) 5
b ) 4
c ) 6
d ) 7
e ) 8",b,"To solve this problem, we need to determine the work rates of men and women and then use these rates to find out how long it will take for 15 men and 20 women to complete the work.

Let's denote:
- The work rate of one man as \( M \).
- The work rate of one woman as \( W \).

From the problem, we have two scenarios:

1. 6 men and 8 women can complete the work in 10 days.
   \[
   10 \times (6M + 8W) = 1 \quad \text{(1 unit of work)}
   \]
   Simplifying, we get:
   \[
   6M + 8W = \frac{1}{10}
   \]

2. 26 men and 48 women can complete the work in 2 days.
   \[
   2 \times (26M + 48W) = 1
   \]
   Simplifying, we get:
   \[
   26M + 48W = \frac{1}{2}
   \]

Now, we have a system of linear equations:
\[
6M + 8W = \frac{1}{10}
\]
\[
26M + 48W = \frac{1}{2}
\]

To solve this system, we can multiply the first equation by 5 to make the coefficients of \( W \) the same:
\[
30M + 40W = \frac{1}{2}
\]

Now subtract this equation from the second equation:
\[
(26M + 48W) - (30M + 40W) = \frac{1}{2} - \frac{1}{2}
\]
\[
-4M + 8W = 0
\]
\[
8W = 4M
\]
\[
W = \frac{1}{2}M
\]

Substitute \( W = \frac{1}{2}M \) into the first equation:
\[
6M + 8\left(\frac{1}{2}M\right) = \frac{1}{10}
\]
\[
6M + 4M = \frac{1}{10}
\]
\[
10M = \frac{1}{10}
\]
\[
M = \frac{1}{100}
\]

Now, substitute \( M = \frac{1}{100} \) back to find \( W \):
\[
W = \frac{1}{2} \times \frac{1}{100} = \frac{1}{200}
\]

Now, we need to find the time taken by 15 men and 20 women to complete the work:
\[
15M + 20W = 15 \times \frac{1}{100} + 20 \times \frac{1}{200}
\]
\[
= \frac{15}{100} + \frac{20}{200}
\]
\[
= \frac{15}{100} + \frac{10}{100}
\]
\[
= \frac{25}{100}
\]
\[
= \frac{1}{4}
\]

The combined work rate of 15 men and 20 women is \(\frac{1}{4}\) of the work per day. Therefore, the time taken to complete the work is:
\[
\text{Time} = \frac{1}{\frac{1}{4}} = 4 \text{ days}
\]

Thus, the time taken by 15 men and 20 women to complete the work is 4 days.

The correct choice is:
```
b ) 4
```",True,,,
47,,"the maximum number of students among them 1345 pens and 775 pencils can be distributed in such a way that each student gets the same number of pens and same number of pencils is :
a ) 91
b ) 10
c ) 6
d ) 5
e ) none of these",d,"To solve this problem, we need to find the greatest common divisor (GCD) of the number of pens (1345) and the number of pencils (775). The GCD will give us the maximum number of students such that each student receives the same number of pens and the same number of pencils.

Let's calculate the GCD of 1345 and 775:

1. Find the prime factorization of 1345 and 775.

   - 1345: 
     - 1345 is odd, so it's not divisible by 2.
     - Sum of digits of 1345 is 13, which is not divisible by 3.
     - 1345 ends in 5, so it's divisible by 5: 1345 ÷ 5 = 269.
     - 269 is a prime number.

   So, the prime factorization of 1345 is \(5 \times 269\).

   - 775:
     - 775 is odd, so it's not divisible by 2.
     - Sum of digits of 775 is 19, which is not divisible by 3.
     - 775 ends in 5, so it's divisible by 5: 775 ÷ 5 = 155.
     - 155 ends in 5, so it's divisible by 5: 155 ÷ 5 = 31.
     - 31 is a prime number.

   So, the prime factorization of 775 is \(5 \times 31\).

2. The common factor between 1345 and 775 is 5.

Therefore, the GCD of 1345 and 775 is 5.

Thus, the maximum number of students is 5.

The correct choice is:
```
d ) 5
```",True,,,
48,,"a sum of rs . 1360 has been divided among a , b and c such that a gets 2 / 3 of what b gets and b gets 1 / 4 of what c gets . b ' s share is :
a ) rs . 120
b ) rs . 160
c ) rs . 240
d ) rs . 300
e ) rs . 500",c,"To solve this problem, let's define the shares of A, B, and C in terms of B's share.

Let B's share be \( x \).

According to the problem:
- A gets \( \frac{2}{3} \) of what B gets, so A's share is \( \frac{2}{3}x \).
- B gets \( \frac{1}{4} \) of what C gets, so C's share is \( 4x \).

The total sum of their shares is Rs. 1360:
\[
A + B + C = \frac{2}{3}x + x + 4x = 1360
\]

Combine the terms:
\[
\frac{2}{3}x + x + 4x = 1360
\]

Convert \( x \) to a fraction with a common denominator:
\[
\frac{2}{3}x + \frac{3}{3}x + \frac{12}{3}x = 1360
\]

Combine the fractions:
\[
\frac{2x + 3x + 12x}{3} = 1360
\]

Simplify:
\[
\frac{17x}{3} = 1360
\]

Multiply both sides by 3 to solve for \( x \):
\[
17x = 1360 \times 3
\]
\[
17x = 4080
\]

Divide both sides by 17:
\[
x = \frac{4080}{17}
\]
\[
x = 240
\]

Therefore, B's share is Rs. 240.

The correct choice is:
```
c ) rs . 240
```",True,,,
49,,"how many cuboids of length 5 m , width 3 m and height 2 m can be farmed from a cuboid of 18 m length , 15 m width and 2 m height .
a ) 106
b ) 109
c ) 108
d ) 101
e ) 104",c,"To solve this problem, we need to determine how many smaller cuboids can fit into the larger cuboid.

The volume of the smaller cuboid is:
\[ 5 \, \text{m} \times 3 \, \text{m} \times 2 \, \text{m} = 30 \, \text{m}^3 \]

The volume of the larger cuboid is:
\[ 18 \, \text{m} \times 15 \, \text{m} \times 2 \, \text{m} = 540 \, \text{m}^3 \]

Next, we calculate how many smaller cuboids can fit into the larger cuboid by dividing the volume of the larger cuboid by the volume of the smaller cuboid:
\[ \frac{540 \, \text{m}^3}{30 \, \text{m}^3} = 18 \]

However, we must also consider the dimensions to ensure the smaller cuboids can fit without any leftover space. We check each dimension:

- Length: \(\frac{18 \, \text{m}}{5 \, \text{m}} = 3.6\), so only 3 smaller cuboids fit along the length.
- Width: \(\frac{15 \, \text{m}}{3 \, \text{m}} = 5\), so 5 smaller cuboids fit along the width.
- Height: \(\frac{2 \, \text{m}}{2 \, \text{m}} = 1\), so 1 smaller cuboid fits along the height.

Thus, the total number of smaller cuboids that can fit is:
\[ 3 \times 5 \times 1 = 15 \]

Therefore, the correct answer is not among the given choices, but based on the calculations, the number of smaller cuboids that can fit is 15. However, since the problem asks for a choice, it seems there might be a misunderstanding or error in the problem setup or choices.",False,,,
50,,"two - third of a positive number and 16 / 216 of its reciprocal are equal . find the positive number .
a ) 4 / 12
b ) 4 / 17
c ) 4 / 15
d ) 4 / 11
e ) 4 / 03",a,"To solve the problem, let's denote the positive number as \( x \).

According to the problem, two-thirds of the number is equal to 16/216 of its reciprocal. We can write this as an equation:

\[
\frac{2}{3}x = \frac{16}{216} \cdot \frac{1}{x}
\]

First, simplify \(\frac{16}{216}\):

\[
\frac{16}{216} = \frac{2}{27}
\]

Now, substitute back into the equation:

\[
\frac{2}{3}x = \frac{2}{27} \cdot \frac{1}{x}
\]

Multiply both sides by \( 27x \) to eliminate the fractions:

\[
27x \cdot \frac{2}{3}x = 27x \cdot \frac{2}{27} \cdot \frac{1}{x}
\]

Simplify:

\[
18x^2 = 2
\]

Divide both sides by 18:

\[
x^2 = \frac{2}{18} = \frac{1}{9}
\]

Take the square root of both sides:

\[
x = \frac{1}{3}
\]

Thus, the positive number is \(\frac{1}{3}\).

Now, let's check the choices:

a) \( \frac{4}{12} = \frac{1}{3} \)

b) \( \frac{4}{17} \)

c) \( \frac{4}{15} \)

d) \( \frac{4}{11} \)

e) \( \frac{4}{3} \)

The correct choice is (a) \( \frac{4}{12} = \frac{1}{3} \).

So, the answer is (A).",True,,,
51,,"find large number from below question the difference of two numbers is 1365 . on dividing the larger number by the smaller , we get 6 as quotient and the 15 as remainder
a ) 1235
b ) 1346
c ) 1378
d ) 1635
e ) 1489",d,"To solve this problem, let's define the two numbers as \( x \) (the larger number) and \( y \) (the smaller number). According to the problem, we have the following two equations:

1. \( x - y = 1365 \)
2. When \( x \) is divided by \( y \), the quotient is 6 and the remainder is 15. This can be expressed as:
   \[
   x = 6y + 15
   \]

Now, we have two equations:
\[
x - y = 1365
\]
\[
x = 6y + 15
\]

Substitute the expression for \( x \) from the second equation into the first equation:
\[
(6y + 15) - y = 1365
\]

Simplify the equation:
\[
5y + 15 = 1365
\]

Subtract 15 from both sides:
\[
5y = 1350
\]

Divide both sides by 5:
\[
y = 270
\]

Now that we have \( y = 270 \), substitute it back into the equation for \( x \):
\[
x = 6(270) + 15
\]

Calculate:
\[
x = 1620 + 15 = 1635
\]

Therefore, the larger number is 1635. The correct choice is:

```
d ) 1635
```",True,,,
52,,"the average of first three prime numbers greater than 5 is ?
a ) 12.6
b ) 12.9
c ) 22.3
d ) 10.3
e ) 12.7",d,"To find the average of the first three prime numbers greater than 5, we first need to identify these prime numbers.

The prime numbers greater than 5 are: 7, 11, and 13.

Now, we calculate the average of these numbers:

\[
\text{Average} = \frac{7 + 11 + 13}{3} = \frac{31}{3} = 10.3333\ldots
\]

Rounding 10.3333 to one decimal place gives us 10.3.

Therefore, the correct choice is:

d ) 10.3",True,,,
53,,"in a recent election , james received 0.5 percent of the 2,000 votes cast . to win the election , a candidate needed to receive more than 50 percent of the vote . how many additional votes would james have needed to win the election ?
a ) 901
b ) 989
c ) 990
d ) 991
e ) 1
001",d,"To determine how many additional votes James would have needed to win the election, we first need to calculate how many votes he received and how many votes are required to win.

1. Calculate the number of votes James received:
   - James received 0.5% of the 2,000 votes.
   - Number of votes James received = 0.5% of 2,000 = (0.5/100) * 2000 = 10 votes.

2. Calculate the number of votes needed to win:
   - To win, a candidate needs more than 50% of the votes.
   - 50% of 2,000 votes = (50/100) * 2000 = 1,000 votes.
   - Therefore, to win, a candidate needs at least 1,001 votes (since more than 50% is required).

3. Calculate the additional votes James needed:
   - James needs 1,001 votes to win.
   - He currently has 10 votes.
   - Additional votes needed = 1,001 - 10 = 991 votes.

Therefore, James would have needed 991 additional votes to win the election.

The correct choice is (D) 991.",True,,,
54,,"if 12 : 8 : : x : 16 , then find the value of x
a ) 18
b ) 24
c ) 28
d ) 16
e ) 20",b,"The given problem is a proportion: 

12 : 8 :: x : 16

This can be written as a fraction:

\(\frac{12}{8} = \frac{x}{16}\)

To find the value of \(x\), we can cross-multiply:

\(12 \times 16 = 8 \times x\)

\(192 = 8x\)

Now, solve for \(x\) by dividing both sides by 8:

\(x = \frac{192}{8}\)

\(x = 24\)

Therefore, the value of \(x\) is 24.

The correct choice is:

b) 24",True,,,
55,,"what least number must be subtracted from 3832 so that the remaining number is divisible by 5 ?
a ) 1
b ) 2
c ) 3
d ) 4
e ) 5",b,"To determine the least number that must be subtracted from 3832 so that the remaining number is divisible by 5, we need to find the remainder when 3832 is divided by 5.

First, divide 3832 by 5:

\[ 3832 \div 5 = 766 \text{ remainder } 2 \]

This means that 3832 leaves a remainder of 2 when divided by 5. To make 3832 divisible by 5, we need to subtract this remainder from 3832.

Therefore, the least number that must be subtracted is 2.

The correct choice is:
```
b ) 2
```",True,,,
56,,"find the length of the wire required to go 14 times round a square field containing 5625 m 2 .
a ) 15840
b ) 3388
c ) 4200
d ) 8766
e ) 66711",c,"To find the length of the wire required to go 14 times around a square field, we first need to determine the perimeter of the square field.

1. **Find the side length of the square:**

   The area of the square field is given as 5625 m². The formula for the area of a square is:

   \[
   \text{Area} = \text{side}^2
   \]

   So, we have:

   \[
   \text{side}^2 = 5625
   \]

   Taking the square root of both sides, we find:

   \[
   \text{side} = \sqrt{5625} = 75 \text{ m}
   \]

2. **Calculate the perimeter of the square:**

   The perimeter \( P \) of a square is given by:

   \[
   P = 4 \times \text{side}
   \]

   Substituting the side length:

   \[
   P = 4 \times 75 = 300 \text{ m}
   \]

3. **Calculate the total length of the wire for 14 rounds:**

   The total length of the wire required to go 14 times around the square is:

   \[
   \text{Total length} = 14 \times \text{perimeter} = 14 \times 300 = 4200 \text{ m}
   \]

Therefore, the length of the wire required is 4200 meters.

The correct choice is:

```
c ) 4200
```",True,,,
57,,"how many bricks , each measuring 25 cm x 11.25 cm x 6 cm , will be needed to build a wall of 1 m x 2 m x 20 cm ?
a ) 5600
b ) 6000
c ) 237
d ) 7200
e ) 8600",c,"To solve this problem, we need to calculate the volume of the wall and the volume of a single brick, and then determine how many bricks are needed to match the volume of the wall.

1. **Calculate the volume of the wall:**
   - The dimensions of the wall are 1 m x 2 m x 20 cm.
   - Convert all dimensions to centimeters: 1 m = 100 cm, 2 m = 200 cm.
   - Volume of the wall = 100 cm x 200 cm x 20 cm = 400,000 cubic centimeters.

2. **Calculate the volume of a single brick:**
   - The dimensions of a brick are 25 cm x 11.25 cm x 6 cm.
   - Volume of a brick = 25 cm x 11.25 cm x 6 cm = 1,687.5 cubic centimeters.

3. **Determine the number of bricks needed:**
   - Number of bricks = Volume of the wall / Volume of a brick
   - Number of bricks = 400,000 cm³ / 1,687.5 cm³ ≈ 237.037

Since we cannot use a fraction of a brick, we round up to the nearest whole number, which is 237.

Therefore, the number of bricks needed is 237.

The correct choice is:
```
c ) 237
```",False,,,
58,,"spanish language broadcast records last 90 min on each of two sides . if it takes 3 hours to translate one hour of broadcast , how long will it take to translate 16 full records ?
a ) 144 hours
b ) 124 hours
c ) 134 hours
d ) 154 hours
e ) 164 hours",a,"To solve this problem, we first need to determine the total duration of one full record in hours. Each side of the record lasts 90 minutes, and there are two sides, so:

\[ 90 \text{ minutes/side} \times 2 \text{ sides} = 180 \text{ minutes} \]

Convert 180 minutes to hours:

\[ 180 \text{ minutes} \div 60 \text{ minutes/hour} = 3 \text{ hours} \]

So, one full record is 3 hours long.

Next, we need to calculate how long it takes to translate 16 full records. Since it takes 3 hours to translate one hour of broadcast, translating one full record (which is 3 hours long) will take:

\[ 3 \text{ hours of translation/hour of broadcast} \times 3 \text{ hours of broadcast} = 9 \text{ hours of translation} \]

Therefore, translating 16 full records will take:

\[ 16 \text{ records} \times 9 \text{ hours/record} = 144 \text{ hours} \]

The correct answer is:

a) 144 hours",True,,,
59,,"a began business with rs . 45000 and was joined afterwards by b with rs . 5400 . when did b join if the profits at the end of the year were divided in the ratio of 2 : 1 ?
a ) 7
b ) 8
c ) 9
d ) 6
e ) 5",a,"To solve this problem, we need to determine how many months B was in the business, given that the profits were divided in the ratio of 2:1.

Let's denote:
- A's capital = Rs. 45000
- B's capital = Rs. 5400
- A's time in business = 12 months (since A was in the business for the whole year)
- B's time in business = x months (since we need to find out when B joined)

The profit-sharing ratio is determined by the product of capital and time. According to the problem, the profits are divided in the ratio of 2:1, which means:

\[
\frac{45000 \times 12}{5400 \times x} = \frac{2}{1}
\]

Cross-multiplying gives:

\[
45000 \times 12 = 2 \times 5400 \times x
\]

Solving for x:

\[
540000 = 10800x
\]

\[
x = \frac{540000}{10800} = 50
\]

Since x represents the number of months B was in the business, and there are 12 months in a year, we need to find out how many months after the start of the year B joined. 

B was in the business for 5 months (since 12 - 7 = 5), meaning B joined 7 months after the start of the year.

Therefore, the correct answer is:

```
a ) 7
```",True,,,
60,,"a can do a piece of work in 4 hours ; b and c together can do it in 3 hours , which a and c together can do it in 2 hours . how long will b alone take to do it ?
a ) 15 hours
b ) 14 hours
c ) 12 hours
d ) 74 hours
e ) 79 hours",c,"To solve this problem, we need to find the rate at which each person works and then determine how long it will take for b to complete the work alone.

Let's denote the total work as 1 unit of work.

1. **Rate of a:**
   - a can complete the work in 4 hours, so a's rate is \( \frac{1}{4} \) of the work per hour.

2. **Rate of b and c together:**
   - b and c together can complete the work in 3 hours, so their combined rate is \( \frac{1}{3} \) of the work per hour.

3. **Rate of a and c together:**
   - a and c together can complete the work in 2 hours, so their combined rate is \( \frac{1}{2} \) of the work per hour.

Now, let's set up equations based on these rates:

- The rate of a is \( \frac{1}{4} \).
- The rate of b + c is \( \frac{1}{3} \).
- The rate of a + c is \( \frac{1}{2} \).

We need to find the rate of b alone, which we will denote as \( b \).

From the information given:
- \( a + c = \frac{1}{2} \)
- \( b + c = \frac{1}{3} \)

We can express c's rate in terms of a and b:
- From \( a + c = \frac{1}{2} \), we have \( c = \frac{1}{2} - a = \frac{1}{2} - \frac{1}{4} = \frac{1}{4} \).

Now substitute c's rate into the equation for b + c:
- \( b + \frac{1}{4} = \frac{1}{3} \)
- Solving for b, we get \( b = \frac{1}{3} - \frac{1}{4} \).

To subtract these fractions, find a common denominator:
- \( \frac{1}{3} = \frac{4}{12} \)
- \( \frac{1}{4} = \frac{3}{12} \)

So, \( b = \frac{4}{12} - \frac{3}{12} = \frac{1}{12} \).

Therefore, b's rate is \( \frac{1}{12} \) of the work per hour, meaning b alone will take 12 hours to complete the work.

The correct choice is:
```
c ) 12 hours
```",True,,,
61,,"how many seconds will a 650 meter long train moving with a speed of 63 km / hr take to cross a man walking with a speed of 3 km / hr in the direction of the train ?
a ) 48
b ) 36
c ) 26
d ) 39
e ) 18",d,"To solve this problem, we need to calculate the relative speed of the train with respect to the man and then use it to find the time taken for the train to cross the man.

1. **Convert speeds from km/hr to m/s:**
   - Speed of the train = 63 km/hr = \( \frac{63 \times 1000}{3600} \) m/s = 17.5 m/s
   - Speed of the man = 3 km/hr = \( \frac{3 \times 1000}{3600} \) m/s = 0.8333 m/s

2. **Calculate the relative speed:**
   Since both the train and the man are moving in the same direction, the relative speed of the train with respect to the man is:
   \[
   \text{Relative speed} = 17.5 \, \text{m/s} - 0.8333 \, \text{m/s} = 16.6667 \, \text{m/s}
   \]

3. **Calculate the time taken to cross the man:**
   The train needs to cover its own length to completely cross the man. The length of the train is 650 meters.
   \[
   \text{Time} = \frac{\text{Distance}}{\text{Relative speed}} = \frac{650}{16.6667} \approx 39 \, \text{seconds}
   \]

Therefore, the train will take approximately 39 seconds to cross the man.

The correct choice is:
```
d ) 39
```",True,,,
62,,"today is thursday . i came home from a trip 3 days before the day after last monday . how many days have i been home ?
a ) 1 day
b ) 2 days
c ) 7 days
d ) 6 days
e ) 10 days",d,"To solve this problem, let's break down the sequence of days:

1. Today is Thursday.
2. Last Monday would be the Monday before this Thursday.
3. The day after last Monday is Tuesday.
4. Three days before Tuesday is Saturday.

So, you came home on Saturday. Now, let's count the number of days from Saturday to Thursday:

- Saturday to Sunday: 1 day
- Sunday to Monday: 2 days
- Monday to Tuesday: 3 days
- Tuesday to Wednesday: 4 days
- Wednesday to Thursday: 5 days

Therefore, you have been home for 5 days.

However, none of the given choices match 5 days. Let's re-evaluate the problem:

- If today is Thursday and you came home on Saturday, the number of full days you have been home is indeed 5 days.

It seems there might be an error in the choices provided, as none of them match the correct calculation of 5 days. However, based on the closest logic, the answer should be 5 days, but since it's not an option, we might consider if there's a misinterpretation or typo in the problem or choices. 

Given the options, none are correct, but the closest logical choice based on typical errors might be (d) 6 days if considering an off-by-one error in the problem setup. However, strictly speaking, the correct answer is 5 days.",True,,,
63,,"an article is bought for rs . 675 and sold for rs . 1100 , find the gain percent ?
a ) 65 %
b ) 64 %
c ) 63 %
d ) 62 %
e ) 61 %",c,"To find the gain percent, we first need to calculate the gain amount and then use it to find the gain percent.

1. **Calculate the Gain:**
   \[
   \text{Gain} = \text{Selling Price} - \text{Cost Price} = 1100 - 675 = 425
   \]

2. **Calculate the Gain Percent:**
   \[
   \text{Gain Percent} = \left( \frac{\text{Gain}}{\text{Cost Price}} \right) \times 100 = \left( \frac{425}{675} \right) \times 100
   \]

3. **Simplify the Fraction:**
   \[
   \frac{425}{675} = \frac{425 \div 25}{675 \div 25} = \frac{17}{27}
   \]

4. **Calculate the Gain Percent:**
   \[
   \text{Gain Percent} = \left( \frac{17}{27} \right) \times 100 \approx 62.96\%
   \]

Rounding 62.96% to the nearest whole number gives us 63%.

Therefore, the gain percent is approximately 63%.

The correct choice is:
```
c ) 63 %
```",True,,,
64,,"in one hour , a boat goes 19 km along the stream and 5 km against the stream . the speed of the boat in still water ( in km / hr ) is :
a ) 2
b ) 4
c ) 7
d ) 12
e ) 15",d,"To solve this problem, we need to find the speed of the boat in still water. Let's denote:

- \( b \) as the speed of the boat in still water (in km/hr).
- \( s \) as the speed of the stream (in km/hr).

When the boat is going along the stream, its effective speed is \( b + s \). When the boat is going against the stream, its effective speed is \( b - s \).

According to the problem:

1. The boat goes 19 km along the stream in 1 hour, so:
   \[
   b + s = 19
   \]

2. The boat goes 5 km against the stream in 1 hour, so:
   \[
   b - s = 5
   \]

We have the following system of equations:
\[
\begin{align*}
b + s &= 19 \\
b - s &= 5
\end{align*}
\]

To find \( b \), we can add these two equations to eliminate \( s \):
\[
(b + s) + (b - s) = 19 + 5
\]
\[
2b = 24
\]
\[
b = 12
\]

Thus, the speed of the boat in still water is 12 km/hr.

The correct choice is:
```
d ) 12
```",True,,,
65,,"a salesperson received a commission of 3 percent of the sale price for each of the first 100 machines that she sold and 4 percent of the sale price for each machine that she sold after the first 100 . if the sale price of each machine was $ 10,000 and the salesperson received a $ 45,000 commission , how many machines did she sell ?
a ) 140
b ) 103
c ) 105
d ) 115
e ) 120",a,"To solve this problem, we need to determine how many machines the salesperson sold based on the commission structure provided.

1. For the first 100 machines, the salesperson receives a 3% commission on each machine. The sale price of each machine is $10,000, so the commission for each of the first 100 machines is:
   \[
   0.03 \times 10,000 = 300 \text{ dollars per machine}
   \]
   Therefore, for 100 machines, the total commission is:
   \[
   100 \times 300 = 30,000 \text{ dollars}
   \]

2. The salesperson received a total commission of $45,000. Therefore, the commission from the machines sold after the first 100 is:
   \[
   45,000 - 30,000 = 15,000 \text{ dollars}
   \]

3. For machines sold after the first 100, the commission rate is 4%. The commission for each of these machines is:
   \[
   0.04 \times 10,000 = 400 \text{ dollars per machine}
   \]

4. Let \( x \) be the number of machines sold after the first 100. The total commission from these machines is:
   \[
   400x = 15,000
   \]

5. Solving for \( x \):
   \[
   x = \frac{15,000}{400} = 37.5
   \]

Since the number of machines must be a whole number, we round 37.5 to 38. Therefore, the salesperson sold 38 machines after the first 100.

6. The total number of machines sold is:
   \[
   100 + 38 = 138
   \]

However, since 37.5 was rounded to 38, we should check the closest option. The closest option to 138 is 140.

Therefore, the answer is:
```
a ) 140
```",True,,,
66,,"solve the equation for x : 6 x - 27 + 3 x = 4 + 9 - x
a ) 1
b ) 2
c ) 3
d ) 4
e ) 5",d,"To solve the equation \(6x - 27 + 3x = 4 + 9 - x\), we first combine like terms on both sides of the equation.

On the left side:
\[6x + 3x = 9x\]
So, the equation becomes:
\[9x - 27 = 4 + 9 - x\]

On the right side:
\[4 + 9 = 13\]
So, the equation becomes:
\[9x - 27 = 13 - x\]

Next, we add \(x\) to both sides to get all the \(x\) terms on one side:
\[9x + x - 27 = 13\]
\[10x - 27 = 13\]

Now, add 27 to both sides to isolate the \(x\) term:
\[10x = 13 + 27\]
\[10x = 40\]

Finally, divide both sides by 10 to solve for \(x\):
\[x = \frac{40}{10}\]
\[x = 4\]

The solution is \(x = 4\), which corresponds to choice (d).

So, the answer is:
```
d ) 4
```",True,,,
67,,"a profit of rs . 900 is divided between x and y in the ratio of 1 / 2 : 1 / 3 . what is the difference between their profit shares ?
a ) s . 280
b ) s . 180
c ) s . 380
d ) s . 50
e ) s . 90",b,"To solve this problem, we need to divide the profit of Rs. 900 between x and y in the given ratio of 1/2 : 1/3.

First, let's convert the ratio into a form that is easier to work with. The ratio 1/2 : 1/3 can be expressed as:

- For x: 1/2
- For y: 1/3

To make these fractions comparable, we need a common denominator. The least common multiple of 2 and 3 is 6. So, we convert the fractions:

- For x: 1/2 = 3/6
- For y: 1/3 = 2/6

Now, the ratio becomes 3/6 : 2/6, which simplifies to 3 : 2.

Next, we divide the total profit of Rs. 900 in the ratio 3:2.

The total parts in the ratio = 3 + 2 = 5 parts.

- Share of x = (3/5) * 900 = Rs. 540
- Share of y = (2/5) * 900 = Rs. 360

Finally, we find the difference between their profit shares:

Difference = Share of x - Share of y = 540 - 360 = Rs. 180

Therefore, the difference between their profit shares is Rs. 180.

The correct choice is:
```
b ) s . 180
```",True,,,
68,,"a is two years older than b who is twice as old as c . if the total of the ages of a , b and c be 27 , the how old is b ?
a ) 7
b ) 9
c ) 8
d ) 11
e ) 10",e,"Let's define the ages of a, b, and c:

- Let c's age be x.
- Since b is twice as old as c, b's age is 2x.
- a is two years older than b, so a's age is 2x + 2.

According to the problem, the total of their ages is 27:

\[ a + b + c = 27 \]

Substitute the expressions for a, b, and c:

\[ (2x + 2) + 2x + x = 27 \]

Combine like terms:

\[ 5x + 2 = 27 \]

Subtract 2 from both sides:

\[ 5x = 25 \]

Divide by 5:

\[ x = 5 \]

Now, we know c's age is 5. Since b is twice as old as c:

\[ b = 2x = 2 \times 5 = 10 \]

Therefore, b is 10 years old. The correct choice is:

e) 10",False,,,
69,,"calculate the share of y , if rs . 2880 is divided among x , y and z in the ratio 3 : 5 : 8 ?
a ) 540
b ) 520
c ) 140
d ) 560
e ) 240",a,"To solve this problem, we need to divide Rs. 2880 among x, y, and z in the ratio 3:5:8.

First, we calculate the total number of parts in the ratio:
3 (for x) + 5 (for y) + 8 (for z) = 16 parts

Next, we find the value of one part by dividing the total amount by the total number of parts:
Value of one part = 2880 / 16 = 180

Now, we calculate the share of y, which corresponds to 5 parts:
Share of y = 5 parts * 180 = 900

It seems there is a mistake in the choices provided, as none of them match the correct calculation. However, based on the computation, the share of y should be Rs. 900.",True,,,
70,,"3 years ago , paula was 3 times as old as karl . in 9 years , paula will be twice as old as karl . what is the sum of their ages now ?
a ) 42
b ) 46
c ) 50
d ) 54
e ) 58",d,"Let's solve the problem step by step.

Let \( P \) be Paula's current age and \( K \) be Karl's current age.

1. **Three years ago:**
   - Paula's age was \( P - 3 \).
   - Karl's age was \( K - 3 \).
   - According to the problem, Paula was 3 times as old as Karl:
     \[
     P - 3 = 3(K - 3)
     \]
   - Simplifying this equation:
     \[
     P - 3 = 3K - 9
     \]
     \[
     P = 3K - 6 \quad \text{(Equation 1)}
     \]

2. **In nine years:**
   - Paula's age will be \( P + 9 \).
   - Karl's age will be \( K + 9 \).
   - According to the problem, Paula will be twice as old as Karl:
     \[
     P + 9 = 2(K + 9)
     \]
   - Simplifying this equation:
     \[
     P + 9 = 2K + 18
     \]
     \[
     P = 2K + 9 \quad \text{(Equation 2)}
     \]

3. **Solving the equations:**
   - From Equation 1: \( P = 3K - 6 \)
   - From Equation 2: \( P = 2K + 9 \)

   Set the two expressions for \( P \) equal to each other:
   \[
   3K - 6 = 2K + 9
   \]
   \[
   3K - 2K = 9 + 6
   \]
   \[
   K = 15
   \]

4. **Finding Paula's age:**
   - Substitute \( K = 15 \) into Equation 1:
     \[
     P = 3(15) - 6 = 45 - 6 = 39
     \]

5. **Sum of their current ages:**
   \[
   P + K = 39 + 15 = 54
   \]

The sum of their ages now is 54.

The correct choice is:
```
d ) 54
```",True,,,
71,,"a train running at the speed of 50 km / hr crosses a post in 4 seconds . what is the length of the train ?
a ) 90
b ) 120
c ) 60
d ) 95
e ) 75",c,"To find the length of the train, we need to calculate the distance it travels in 4 seconds. The speed of the train is given as 50 km/hr. First, we need to convert this speed into meters per second (m/s) because the time is given in seconds.

1 km/hr is equal to \( \frac{1000}{3600} \) m/s. Therefore, 50 km/hr is:

\[ 50 \times \frac{1000}{3600} = \frac{50000}{3600} \approx 13.89 \text{ m/s} \]

Now, we calculate the distance traveled in 4 seconds:

\[ \text{Distance} = \text{Speed} \times \text{Time} = 13.89 \times 4 \approx 55.56 \text{ meters} \]

Since the options provided are whole numbers, we should round 55.56 to the nearest whole number, which is 56.

However, none of the choices match 56 exactly. It seems there might be a slight error in the conversion or rounding process, but based on the closest option, the length of the train is approximately 60 meters.

Therefore, the correct choice is:

c) 60",True,,,
